node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
202 	 Glypto1_Glyptotermes_fuscus 	 phi49_Glyptotermes_sp. 	 0.00 	 99.95 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.04 	 0.00
203 	 NG21_Glyptotermes_sp. 	 phi49_Glyptotermes_sp. 	 0.00 	 99.72 	 0.01 	 0.01 	 0.24 	 0.00 	 0.00 	 0.01 	 0.01 	 0.00
204 	 THAI031_Glyptotermes_sp. 	 phi49_Glyptotermes_sp. 	 0.00 	 99.98 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
205 	 CHI15-85_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
206 	 THAI108_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
207 	 CHI15-157_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
208 	 THAI114_Glyptotermes_sp. 	 CHI15-87_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
209 	 KE15-168_Glyptotermes_brevicaudatus 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
210 	 Cam16-40_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
211 	 Cam16-44_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
212 	 Cam16-42_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
213 	 Cam16-40_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
214 	 FG-ND2-12_Glyptotermes_sp. 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 44.51 	 24.33 	 0.11 	 30.92 	 0.01 	 0.03 	 0.00 	 0.07 	 0.00 	 0.00
215 	 CHI15-117_Glyptotermes_sp. 	 CHI15-24_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
216 	 CHI15-66_Glyptotermes_sp. 	 THAI112_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
217 	 CHI15-117_Glyptotermes_sp. 	 THAI112_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
218 	 AUS101_Glyptotermes_nr.irridipenis 	 AUS109_Glyptotermes_sp. 	 0.00 	 0.25 	 99.75 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
219 	 CHI15-75_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
220 	 AUS101_Glyptotermes_nr.irridipenis 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 99.00 	 0.98 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00
221 	 KP026257_Glyptotermes_satsumensis 	 CHI15-80_Glyptotermes_sp. 	 0.01 	 99.47 	 0.26 	 0.01 	 0.00 	 0.01 	 0.00 	 0.01 	 0.23 	 0.00
222 	 KP026300_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
223 	 CHI15-117_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
224 	 FG-ND2-12_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.09 	 99.73 	 0.00 	 0.17 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
225 	 THAI114_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 99.98 	 0.00 	 0.02 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
226 	 THAI031_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 99.80 	 0.00 	 0.19 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
227 	 KP026263_Glyptotermes_sp. 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 1.46 	 0.00 	 98.53 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
228 	 COL17-26_UNDESCRIBED_ 	 CHI15-80_Glyptotermes_sp. 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
229 	 E17-RS-34-2-TR_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
230 	 PU998_0_Rugitermes_aridus 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
231 	 EC1466_0_Rugitermes_laticollis 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
232 	 KP026284_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
233 	 MAD15-14_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
234 	 MAD15-10_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
235 	 MAD15-157_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
236 	 MAD19-16_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
237 	 MAD19-11_Postelectrotermes_sp. 	 MAD19-90_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
238 	 MAD19-117_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
239 	 MAD19-106_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
240 	 MAD15-171_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
241 	 MAD19-11_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
242 	 MAD15-15_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
243 	 MAD15-157_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.03 	 0.00 	 99.96 	 0.00 	 0.00 	 0.00 	 0.00
244 	 KP026284_Rugitermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.01 	 98.66 	 0.00 	 1.32 	 0.00 	 0.01 	 0.00 	 0.00
245 	 FG-ND2-2_Neotermes_sp. 	 PA827_Neotermes_fulvescens 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
246 	 KE15-10_Neotermes_cf.meruensis 	 MAD15-108_UNIDENTIFIED_ 	 10.20 	 0.08 	 0.19 	 54.17 	 0.03 	 35.21 	 0.00 	 0.10 	 0.01 	 0.00
247 	 FG-ND2-2_Neotermes_sp. 	 MAD15-108_UNIDENTIFIED_ 	 0.01 	 0.01 	 0.00 	 99.95 	 0.00 	 0.02 	 0.00 	 0.00 	 0.00 	 0.00
248 	 CHI15-14_Neotermes_sp. 	 SING74_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
249 	 AUS91_Neotermes_sp. 	 AUS96_Neotermes_sp. 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
250 	 AUS102_Neotermes_insularis_c.f.malandensis 	 AUS96_Neotermes_sp. 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
251 	 AUS70_Neotermes_insularis 	 AUS96_Neotermes_sp. 	 0.00 	 0.13 	 99.87 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
252 	 phi10_Neotermes_sp. 	 phi12_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
253 	 phi47_Neotermes_sp. 	 phi12_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
254 	 phi17-2_Neotermes_sp. 	 phi6_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
255 	 phi81_Neotermes_sp. 	 phi86_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
256 	 phi72-2_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
257 	 phi76_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
258 	 phi81_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
259 	 phi17-2_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
260 	 phi47_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
261 	 AUS70_Neotermes_insularis 	 phi73_Neotermes_sp. 	 0.01 	 97.01 	 2.77 	 0.19 	 0.00 	 0.01 	 0.00 	 0.01 	 0.00 	 0.00
262 	 CHI15-14_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 99.16 	 0.11 	 0.73 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
263 	 FG16-11_Neotermes_nr.kartaboensis 	 phi73_Neotermes_sp. 	 0.00 	 0.84 	 0.01 	 99.15 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
264 	 FG-ND2-2_Neotermes_sp. 	 phi73_Neotermes_sp. 	 0.00 	 0.02 	 0.00 	 99.97 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
265 	 PA942_Tauritermes_triceromegas 	 PA943_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
266 	 VZ1180_Proneotermes_latifrons 	 PA943_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
267 	 FG17-32_Eucryptotermes_n.sp.nr.breviceps 	 PA943_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
268 	 HN563_Marginitermes_cactiphagus 	 Marg-RS_Marginitermes_hubbardi 	 0.01 	 0.01 	 0.02 	 11.33 	 0.00 	 0.01 	 0.00 	 88.62 	 0.00 	 0.00
269 	 IA_Incisitermes_minor 	 IM_Incisitermes_minor 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00
270 	 Ptero-TE_Pterotermes_occidentis 	 US622_Pterotermes_occidentis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00
271 	 IA_Incisitermes_minor 	 US622_Pterotermes_occidentis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00
272 	 HN563_Marginitermes_cactiphagus 	 US622_Pterotermes_occidentis 	 0.03 	 0.00 	 0.01 	 3.22 	 0.00 	 0.00 	 0.00 	 96.74 	 0.00 	 0.00
273 	 JX144933_Bifiditermes_sp. 	 KE15-30_Bifiditermes_mutubae 	 90.86 	 0.02 	 8.64 	 0.26 	 0.01 	 0.03 	 0.00 	 0.16 	 0.00 	 0.00
274 	 MAD19-96_Allotermes_cf.paradoxus 	 MAD19_7R_Allotermes_sp. 	 0.02 	 0.01 	 0.00 	 0.00 	 0.00 	 99.96 	 0.00 	 0.00 	 0.00 	 0.00
275 	 KP026299_UNIDENTIFIED_ 	 MAD19_7R_Allotermes_sp. 	 28.10 	 26.49 	 0.34 	 0.55 	 0.04 	 44.15 	 0.00 	 0.33 	 0.01 	 0.00
276 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
277 	 NAM16_PG037TR_Epicalotermes_sp. 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
278 	 MAD15-2_Bifiditermes_sp.nr.madagascariensis 	 MAD15-55_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
279 	 MAD15-84_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
280 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
281 	 MAD15-128_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
282 	 MAD15-2_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
283 	 MAD15-147_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.02 	 0.00 	 0.00 	 0.00 	 0.00 	 99.98 	 0.00 	 0.00 	 0.00 	 0.00
284 	 NAM16_PG037TR_Epicalotermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 98.93 	 0.00 	 0.00 	 0.00 	 0.00 	 1.06 	 0.00 	 0.00 	 0.00 	 0.00
285 	 B-Rept_Bifiditermes_rogeriae 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00
286 	 CAM16-31_Roisinitermes_ebogoensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
287 	 KP026299_UNIDENTIFIED_ 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 96.90 	 0.46 	 0.15 	 0.29 	 0.01 	 2.02 	 0.00 	 0.17 	 0.00 	 0.00
288 	 JX144933_Bifiditermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 93.32 	 0.11 	 1.06 	 3.21 	 0.01 	 0.31 	 0.00 	 1.98 	 0.00 	 0.00
289 	 HN563_Marginitermes_cactiphagus 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 9.47 	 0.04 	 0.48 	 62.69 	 0.01 	 0.12 	 0.00 	 27.19 	 0.00 	 0.00
290 	 FL04_Neotermes_luykxi 	 NU_Neotermes_cubanus 	 0.00 	 0.00 	 0.02 	 99.95 	 0.00 	 0.00 	 0.00 	 0.03 	 0.00 	 0.00
291 	 CU_1490_0_Neotermes_phragmosus 	 NU_Neotermes_cubanus 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
292 	 AUS111_Incisitermes_nr.barretti 	 NU_Neotermes_cubanus 	 0.00 	 0.00 	 0.33 	 99.65 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
293 	 BA3122_Incisitermes_schwarzi 	 US10_Incisitermes_snyderi 	 0.00 	 0.00 	 0.02 	 99.69 	 0.00 	 0.00 	 0.00 	 0.28 	 0.00 	 0.00
294 	 GP17-13_Incisitermes_cf.incisus 	 US10_Incisitermes_snyderi 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
295 	 CU1281_Incisitermes_rhyzophorae 	 US10_Incisitermes_snyderi 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
296 	 MAD19-23_Cryptotermes_kirbyi 	 MAD19-72_Cryptotermes_kirbyi 	 0.00 	 0.00 	 0.01 	 0.16 	 0.00 	 99.83 	 0.00 	 0.00 	 0.00 	 0.00
297 	 CRYBREVIS_Cryptotermes_brevis 	 G732_Cryptotermes_brevis 	 0.00 	 0.00 	 1.14 	 98.85 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
298 	 BO675_Cryptotermes_chacoensis 	 G732_Cryptotermes_brevis 	 0.00 	 0.00 	 0.06 	 99.94 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
299 	 MAD19-23_Cryptotermes_kirbyi 	 G732_Cryptotermes_brevis 	 0.00 	 0.01 	 0.20 	 99.53 	 0.00 	 0.25 	 0.00 	 0.00 	 0.00 	 0.00
300 	 GP17-15_Cryptotermes_leewardensis 	 JA429_Cryptotermes_corniceps 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
301 	 BA2929_Cryptotermes_hesperus 	 Santo-T_038_Cryptotermes_speiseri 	 0.00 	 0.00 	 0.03 	 99.82 	 0.15 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
302 	 DR1966_Cryptotermes_mangoldi 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
303 	 FG16-25_Cryptotermes_sp. 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
304 	 BA3121_Cryptotermes_cavifrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.02 	 99.93 	 0.00 	 0.00 	 0.00 	 0.05 	 0.00 	 0.00
305 	 PN1209_0_Cryptotermes_cavifrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.01 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
306 	 DR2008_Cryptotermes_rotundiceps 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
307 	 BA3087_Cryptotermes_cymatofrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
