node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
208 	 THAI031_Glyptotermes_sp. 	 phi49_Glyptotermes_sp. 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
209 	 THAI114_Glyptotermes_sp. 	 phi49_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
210 	 Cam17-PG-1-TA_Glyptotermes_sp. 	 Cam16-44_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
211 	 Cam16-42_Glyptotermes_sp. 	 Cam16-44_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
212 	 KE15-168_Glyptotermes_brevicaudatus 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
213 	 Cam16-40_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
214 	 Cam16-42_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 99.99 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
215 	 FG-ND2-12_Glyptotermes_sp. 	 RDCT163_Glyptotermes_sp. 	 30.21 	 14.77 	 0.16 	 54.76 	 0.01 	 0.02 	 0.00 	 0.08 	 0.00 	 0.00
216 	 CHI15-66_Glyptotermes_sp. 	 THAI112_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
217 	 CHI15-24_Glyptotermes_sp. 	 THAI112_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
218 	 CHI15-117_Glyptotermes_sp. 	 THAI112_Glyptotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
219 	 CHI15-80_Glyptotermes_sp. 	 CHI15-75_Glyptotermes_sp. 	 0.00 	 99.99 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
220 	 AUS109_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 0.15 	 99.85 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
221 	 CHI15-80_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 98.87 	 1.11 	 0.01 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
222 	 KP026257_Glyptotermes_satsumensis 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 99.58 	 0.26 	 0.01 	 0.00 	 0.00 	 0.00 	 0.02 	 0.12 	 0.00
223 	 KP026300_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
224 	 CHI15-117_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
225 	 FG-ND2-12_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.26 	 95.83 	 0.04 	 3.84 	 0.00 	 0.00 	 0.00 	 0.02 	 0.00 	 0.00
226 	 THAI114_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.01 	 97.44 	 0.01 	 2.54 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
227 	 KP026263_Glyptotermes_sp. 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 0.83 	 0.02 	 99.14 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
228 	 COL17-26_UNDESCRIBED_ 	 AUS101_Glyptotermes_nr.irridipenis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
229 	 E17-RS-34-2-TR_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
230 	 PU998_0_Rugitermes_aridus 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
231 	 EC1466_0_Rugitermes_laticollis 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
232 	 KP026284_Rugitermes_sp. 	 GUA483_Rugitermes_unicolor 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
233 	 MAD15-14_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
234 	 MAD15-10_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
235 	 MAD15-157_Postelectrotermes_sp. 	 MAD15-18_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
236 	 MAD19-90_Postelectrotermes_sp. 	 MAD19-11_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
237 	 MAD19-16_Postelectrotermes_sp. 	 MAD19-11_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
238 	 MAD19-117_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
239 	 MAD19-106_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
240 	 MAD19-16_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
241 	 MAD15-171_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
242 	 MAD15-15_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
243 	 MAD15-157_Postelectrotermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 0.14 	 0.00 	 99.86 	 0.00 	 0.00 	 0.00 	 0.00
244 	 KP026284_Rugitermes_sp. 	 MAD19-118_Postelectrotermes_sp. 	 0.00 	 0.00 	 0.00 	 99.67 	 0.00 	 0.32 	 0.00 	 0.00 	 0.00 	 0.00
245 	 KE15-10_Neotermes_cf.meruensis 	 MAD15-108_UNIDENTIFIED_ 	 18.96 	 0.11 	 0.60 	 64.07 	 0.02 	 16.05 	 0.00 	 0.17 	 0.01 	 0.00
246 	 FG-ND2-2_Neotermes_sp. 	 MAD15-108_UNIDENTIFIED_ 	 0.01 	 0.00 	 0.02 	 99.95 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00
247 	 PA827_Neotermes_fulvescens 	 MAD15-108_UNIDENTIFIED_ 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
248 	 CHI15-14_Neotermes_sp. 	 SING74_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
249 	 AUS91_Neotermes_sp. 	 AUS96_Neotermes_sp. 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
250 	 AUS102_Neotermes_insularis_c.f.malandensis 	 AUS96_Neotermes_sp. 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
251 	 AUS70_Neotermes_insularis 	 AUS96_Neotermes_sp. 	 0.00 	 0.09 	 99.90 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
252 	 phi10_Neotermes_sp. 	 phi12_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
253 	 phi47_Neotermes_sp. 	 phi12_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
254 	 phi6_Neotermes_sp. 	 phi17-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
255 	 phi86_Neotermes_sp. 	 phi81_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
256 	 phi73_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
257 	 phi76_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
258 	 phi86_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
259 	 phi6_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
260 	 phi47_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
261 	 AUS70_Neotermes_insularis 	 phi72-2_Neotermes_sp. 	 0.01 	 96.32 	 3.39 	 0.25 	 0.00 	 0.01 	 0.00 	 0.02 	 0.00 	 0.00
262 	 CHI15-14_Neotermes_sp. 	 phi72-2_Neotermes_sp. 	 0.00 	 98.38 	 0.22 	 1.39 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
263 	 PA827_Neotermes_fulvescens 	 phi72-2_Neotermes_sp. 	 0.00 	 0.99 	 0.03 	 98.97 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
264 	 FG16-11_Neotermes_nr.kartaboensis 	 phi72-2_Neotermes_sp. 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
265 	 PA943_Tauritermes_triceromegas 	 PA942_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
266 	 VZ1180_Proneotermes_latifrons 	 PA942_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
267 	 FG17-32_Eucryptotermes_n.sp.nr.breviceps 	 PA942_Tauritermes_triceromegas 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
268 	 US622_Pterotermes_occidentis 	 Ptero-TE_Pterotermes_occidentis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00
269 	 IA_Incisitermes_minor 	 IM_Incisitermes_minor 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00
270 	 US622_Pterotermes_occidentis 	 IM_Incisitermes_minor 	 0.00 	 0.00 	 0.00 	 0.05 	 0.00 	 0.00 	 0.00 	 99.95 	 0.00 	 0.00
271 	 Marg-RS_Marginitermes_hubbardi 	 HN563_Marginitermes_cactiphagus 	 0.11 	 0.01 	 0.13 	 89.86 	 0.00 	 0.02 	 0.00 	 9.87 	 0.00 	 0.00
272 	 KE15-30_Bifiditermes_mutubae 	 JX144933_Bifiditermes_sp. 	 82.16 	 0.03 	 16.86 	 0.11 	 0.01 	 0.72 	 0.00 	 0.11 	 0.00 	 0.00
273 	 MAD19-96_Allotermes_cf.paradoxus 	 MAD19_7R_Allotermes_sp. 	 0.03 	 0.00 	 0.01 	 0.00 	 0.00 	 99.96 	 0.00 	 0.00 	 0.00 	 0.00
274 	 KE15-30_Bifiditermes_mutubae 	 MAD19_7R_Allotermes_sp. 	 61.30 	 0.21 	 6.94 	 1.46 	 0.03 	 28.60 	 0.00 	 1.44 	 0.01 	 0.00
275 	 KE15-138_Epicalotermes_aethiopicus 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
276 	 NAM16_PG037TR_Epicalotermes_sp. 	 NAM16_PG012TR_Epicalotermes_sp. 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
277 	 MAD15-2_Bifiditermes_sp.nr.madagascariensis 	 MAD15-55_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
278 	 MAD15-84_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
279 	 MAD15-106_2_Bifiditermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
280 	 MAD15-128_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
281 	 MAD15-2_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
282 	 MAD15-147_Bifiditermes_sp.nr.madagascariensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.06 	 0.00 	 0.00 	 0.00 	 0.00 	 99.94 	 0.00 	 0.00 	 0.00 	 0.00
283 	 NAM16_PG037TR_Epicalotermes_sp. 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 99.28 	 0.00 	 0.01 	 0.00 	 0.00 	 0.70 	 0.00 	 0.00 	 0.00 	 0.00
284 	 B-Rept_Bifiditermes_rogeriae 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
285 	 CAM16-31_Roisinitermes_ebogoensis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 99.98 	 0.01 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00
286 	 KP026299_UNIDENTIFIED_ 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 87.49 	 9.80 	 0.22 	 0.99 	 0.01 	 1.01 	 0.00 	 0.47 	 0.00 	 0.00
287 	 KE15-30_Bifiditermes_mutubae 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 67.37 	 1.63 	 1.34 	 15.94 	 0.01 	 4.57 	 0.00 	 9.12 	 0.01 	 0.00
288 	 Marg-RS_Marginitermes_hubbardi 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 1.75 	 0.07 	 0.29 	 78.43 	 0.00 	 0.22 	 0.00 	 19.24 	 0.00 	 0.00
289 	 US622_Pterotermes_occidentis 	 MAD15-90_Bifiditermes_sp.nr.madagascariensis 	 0.25 	 0.02 	 0.27 	 49.27 	 0.00 	 0.04 	 0.00 	 50.15 	 0.00 	 0.00
290 	 NU_Neotermes_cubanus 	 CU_1490_0_Neotermes_phragmosus 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
291 	 FL04_Neotermes_luykxi 	 CU_1490_0_Neotermes_phragmosus 	 0.00 	 0.00 	 0.13 	 95.90 	 0.00 	 0.00 	 0.00 	 3.96 	 0.00 	 0.00
292 	 US10_Incisitermes_snyderi 	 BA3122_Incisitermes_schwarzi 	 0.00 	 0.00 	 0.12 	 99.75 	 0.00 	 0.00 	 0.00 	 0.14 	 0.00 	 0.00
293 	 GP17-13_Incisitermes_cf.incisus 	 BA3122_Incisitermes_schwarzi 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
294 	 CU1281_Incisitermes_rhyzophorae 	 BA3122_Incisitermes_schwarzi 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
295 	 MAD19-23_Cryptotermes_kirbyi 	 MAD19-72_Cryptotermes_kirbyi 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00
296 	 CRYBREVIS_Cryptotermes_brevis 	 G732_Cryptotermes_brevis 	 0.00 	 0.00 	 3.65 	 96.34 	 0.00 	 0.00 	 0.00 	 0.01 	 0.00 	 0.00
297 	 BO675_Cryptotermes_chacoensis 	 G732_Cryptotermes_brevis 	 0.00 	 0.00 	 0.20 	 99.80 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
298 	 MAD19-23_Cryptotermes_kirbyi 	 G732_Cryptotermes_brevis 	 0.00 	 0.01 	 0.63 	 98.90 	 0.00 	 0.44 	 0.00 	 0.02 	 0.00 	 0.00
299 	 JA429_Cryptotermes_corniceps 	 GP17-15_Cryptotermes_leewardensis 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
300 	 Santo-T_038_Cryptotermes_speiseri 	 BA2929_Cryptotermes_hesperus 	 0.00 	 0.00 	 0.04 	 99.91 	 0.05 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
301 	 DR1966_Cryptotermes_mangoldi 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
302 	 FG16-25_Cryptotermes_sp. 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
303 	 BA3121_Cryptotermes_cavifrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.08 	 99.37 	 0.00 	 0.00 	 0.00 	 0.54 	 0.00 	 0.00
304 	 PN1209_0_Cryptotermes_cavifrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
305 	 DR2008_Cryptotermes_rotundiceps 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
306 	 BA3087_Cryptotermes_cymatofrons 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
307 	 FG16-25_Cryptotermes_sp. 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
308 	 Santo-T_038_Cryptotermes_speiseri 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.01 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
309 	 JA429_Cryptotermes_corniceps 	 FL01_Cryptotermes_cavifrons 	 0.00 	 0.00 	 0.01 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
